tile,antennaID,RSS,mno_name,maxconnections,x,y,SDM,SDM_ori,RSS_ori,nAntCover,rasterCell
141,51,,MNO1,56,9250,3000,,2.770911686949e-15,-117.244,4,242
141,52,,MNO1,56,7500,2500,,8.31192559230337e-14,-113.465,4,242
141,53,,MNO1,56,7800,3200,,1.67049688136684e-12,-110.131,4,242
141,54,,MNO1,56,8950,3550,,1.74021071926934e-13,-112.644,4,242
141,55,,MNO1,56,9500,4250,,1.07561361342191e-14,-115.737,4,242
141,56,,MNO1,56,9250,2250,,9.68483720664643e-16,-118.412,4,242
141,57,,MNO1,56,9880,3371,,3.35513263078041e-14,-114.473,4,242
141,58,,MNO1,56,8000,7000,,2.82923458079474e-13,-112.104,4,242
141,59,,MNO1,56,8000,6250,,1.47121898979641e-14,-115.389,4,242
141,60,,MNO1,56,5750,4500,,4.14590506560916e-12,-109.121,4,242
141,61,,MNO1,56,8500,2250,,3.12366255420198e-13,-111.994,4,242
141,62,,MNO1,56,8030,2650,,9.03409911878474e-13,-110.814,4,242
141,63,,MNO1,56,4750,2000,,2.60040144321677e-09,-101.964,4,242
141,64,,MNO1,56,7750,4750,,5.23355773421687e-14,-113.979,4,242
141,65,,MNO1,56,7000,4500,,3.223624052833e-13,-111.959,4,242
141,66,,MNO1,56,5100,4000,,2.68361786627727e-09,-101.929,4,242
141,67,,MNO1,56,9250,5500,,7.36759479297818e-14,-113.599,4,242
141,68,,MNO1,56,8250,5250,,8.8047495890825e-14,-113.401,4,242
141,69,,MNO1,56,4750,5250,,5.77671985740297e-11,-106.194,4,242
141,70,,MNO1,56,8700,6500,,3.46383513210869e-15,-116.996,4,242
142,01,,MNO1,56,500,10000,,6.94203498301276e-07,-104.361,3,243
142,02,,MNO1,56,8000,9750,,1.53038772131813e-12,-114.274,3,243
142,03,,MNO1,56,5750,7000,,2.79920660845762e-11,-106.999,3,243
142,04,,MNO1,56,9750,6250,,2.2548340876147e-15,-117.473,3,243
142,05,,MNO1,56,7250,5500,,7.45377873028062e-12,-112.293,3,243
142,06,,MNO1,56,4000,4500,,3.42337578056868e-06,-93.9832,3,243
142,07,,MNO1,56,6500,4000,,2.75367400793719e-11,-105.105,3,243
142,08,,MNO1,56,8000,4000,,4.28676201927508e-18,-122.991,3,243
142,09,,MNO1,56,8000,4000,,2.00863851906245e-23,-135.262,3,243
142,10,,MNO1,56,8000,4000,,1.89305381816712e-14,-114.598,3,243
142,11,,MNO1,56,8500,3000,,2.5554093289394e-26,-110.643,3,243
142,12,-84.9689,MNO1,56,250,2500,,0.00266850451209904,-84.9689,3,243
142,13,-81.1116,MNO1,56,0,3500,,0.0663065182208962,-81.1116,3,243
142,14,,MNO1,56,8750,1500,,6.88342788446772e-19,-109.91,3,243
142,15,,MNO1,56,6750,1875,,1.75699718830583e-13,-113.58,3,243
142,16,,MNO1,56,9750,1750,,6.64441329064647e-15,-117.645,3,243
142,17,,MNO1,56,5500,9500,,1.01049066813911e-11,-110.318,3,243
142,18,,MNO1,56,3250,9250,,3.00371822521358e-10,-106.926,3,243
142,19,,MNO1,56,750,7500,,4.86270644543265e-07,-99.5365,3,243
142,20,,MNO1,56,4250,8250,,1.14369681479728e-09,-105.589,3,243
142,21,,MNO1,56,650,6250,,1.11506680090167e-05,-96.404,3,243
142,22,,MNO1,56,2250,7750,,1.13212402641021e-07,-100.994,3,243
142,23,,MNO1,56,750,5000,0.458694351855954,0.458694351855954,-85.1656,3,243
142,24,,MNO1,56,2500,5500,,0.00689732775507624,-89.9697,3,243
142,25,-67.1496,MNO1,56,1750,3500,0.999901251935358,0.999901251935358,-67.1496,3,243
142,26,,MNO1,56,3250,3750,,6.556677534563e-06,-92.0412,3,243
142,27,,MNO1,56,3250,2400,,7.2706324866861e-06,-91.9196,3,243
142,28,,MNO1,56,3750,6500,,6.96990036087528e-10,-102.805,3,243
142,29,,MNO1,56,5000,6000,,4.27137599708908e-11,-106.09,3,243
142,30,,MNO1,56,6000,5250,,9.2254974806964e-12,-107.893,3,243
142,31,,MNO1,56,6750,6500,,4.11054740795291e-13,-111.553,3,243
142,32,,MNO1,56,6600,8300,,2.96330799120644e-13,-111.938,3,243
142,33,,MNO1,56,1000,0,,5.63487907482773e-08,-97.6373,3,243
142,34,,MNO1,56,9250,8300,,1.06660040074976e-15,-118.558,3,243
142,35,,MNO1,56,9950,9750,,1.38453104675803e-16,-120.96,3,243
142,36,,MNO1,56,7700,7700,,1.93390505237934e-14,-115.149,3,243
142,37,,MNO1,56,1750,1750,,4.19073596809449e-06,-92.5678,3,243
142,38,,MNO1,56,4490,3225,,6.70283570845494e-08,-97.3535,3,243
142,39,,MNO1,56,5750,1250,,5.6890087446204e-11,-105.211,3,243
142,40,,MNO1,56,5100,2950,,3.4527321096836e-09,-100.649,3,243
142,41,,MNO1,56,9500,7500,,9.44869271510874e-15,-115.881,3,243
142,42,,MNO1,56,8515,5700,,2.72428554637521e-13,-112.146,3,243
142,43,,MNO1,56,9650,5000,,6.00388169325088e-13,-111.268,3,243
142,44,,MNO1,56,6750,3250,,7.23431750239694e-11,-105.944,3,243
142,45,,MNO1,56,5475,3500,,4.17855641977698e-09,-101.437,3,243
142,46,,MNO1,56,6250,2500,,7.34868301782228e-12,-108.485,3,243
142,47,,MNO1,56,8750,4750,,3.94719898213269e-13,-111.734,3,243
142,48,,MNO1,56,4430,2575,,7.13998497889109e-08,-98.2833,3,243
142,49,,MNO1,56,4750,750,,4.20441861260634e-11,-106.547,3,243
142,50,,MNO1,56,9250,1000,,1.08785319571682e-13,-113.166,3,243
142,51,,MNO1,56,9250,3000,,7.09064560485158e-15,-116.2,3,243
142,52,,MNO1,56,7500,2500,,2.65171396168659e-13,-112.176,3,243
142,53,,MNO1,56,7800,3200,,5.09022032725605e-12,-108.893,3,243
142,54,,MNO1,56,8950,3550,,4.53808995568925e-13,-111.579,3,243
142,55,,MNO1,56,9500,4250,,2.6599073780798e-14,-114.731,3,243
142,56,,MNO1,56,9250,2250,,2.42316950223239e-15,-117.393,3,243
142,57,,MNO1,56,9880,3371,,7.90338621082002e-14,-113.521,3,243
142,58,,MNO1,56,8000,7000,,6.92754995553887e-13,-111.109,3,243
142,59,,MNO1,56,8000,6250,,3.95939526171483e-14,-114.289,3,243
142,60,,MNO1,56,5750,4500,,2.06687131716255e-11,-107.336,3,243
142,61,,MNO1,56,8500,2250,,8.30125085543534e-13,-110.908,3,243
142,62,,MNO1,56,8030,2650,,2.60340737511909e-12,-109.638,3,243
142,63,,MNO1,56,4750,2000,,1.38192952641337e-08,-100.108,3,243
142,64,,MNO1,56,7750,4750,,1.62515989671993e-13,-112.72,3,243
142,65,,MNO1,56,7000,4500,,1.1633701748001e-12,-110.533,3,243
142,66,,MNO1,56,5100,4000,,1.71419010451391e-08,-99.8686,3,243
142,67,,MNO1,56,9250,5500,,1.78462125192588e-13,-112.616,3,243
142,68,,MNO1,56,8250,5250,,2.44539388698301e-13,-112.266,3,243
142,69,,MNO1,56,4750,5250,,3.48842703946386e-10,-104.196,3,243
142,70,,MNO1,56,8700,6500,,8.51965966746923e-15,-115.996,3,243
143,01,,MNO1,56,500,10000,,6.2625974345328e-07,-104.567,1,244
143,02,,MNO1,56,8000,9750,,2.59288489764968e-12,-113.571,1,244
143,03,,MNO1,56,5750,7000,,8.67665445434821e-11,-105.742,1,244
143,04,,MNO1,56,9750,6250,,5.31629373869634e-15,-116.52,1,244
143,05,,MNO1,56,7250,5500,,3.41246881804595e-11,-110.91,1,244
143,06,,MNO1,56,4000,4500,,5.44539887781424e-05,-90.909,1,244
143,07,,MNO1,56,6500,4000,,1.76906459548178e-10,-103.414,1,244
143,08,,MNO1,56,8000,4000,,1.57924452017326e-17,-121.687,1,244
143,09,,MNO1,56,8000,4000,,7.968188195074e-23,-133.884,1,244
143,10,,MNO1,56,8000,4000,,7.28044001437104e-14,-113.251,1,244
143,11,,MNO1,56,8500,3000,,9.24078949191158e-25,-109.447,1,244
143,12,,MNO1,56,250,2500,,0.000153208132192555,-88.3336,1,244
143,13,,MNO1,56,0,3500,,0.000640794977324157,-86.6496,1,244
143,14,,MNO1,56,8750,1500,,5.64365369423307e-18,-108.858,1,244
143,15,,MNO1,56,6750,1875,,1.58886689245912e-12,-112.112,1,244
143,16,,MNO1,56,9750,1750,,1.79713063607318e-14,-116.65,1,244
143,17,,MNO1,56,5500,9500,,2.01463094124589e-11,-109.628,1,244
143,18,,MNO1,56,3250,9250,,4.68258791071747e-10,-106.482,1,244
143,19,,MNO1,56,750,7500,,3.15533709641331e-07,-99.969,1,244
143,20,,MNO1,56,4250,8250,,2.63864580871066e-09,-104.753,1,244
143,21,,MNO1,56,650,6250,,3.89894755493745e-06,-97.4548,1,244
143,22,,MNO1,56,2250,7750,,1.65880171800023e-07,-100.612,1,244
143,23,,MNO1,56,750,5000,,0.0401829468019354,-88.1733,1,244
143,24,,MNO1,56,2500,5500,,0.0518331786480156,-87.9065,1,244
143,25,-53.5197,MNO1,56,1750,3500,0.999999999081478,0.999999999081478,-53.5197,1,244
143,26,,MNO1,56,3250,3750,,0.000458475555989912,-87.0437,1,244
143,27,,MNO1,56,3250,2400,,9.52933720574874e-05,-88.8923,1,244
143,28,,MNO1,56,3750,6500,,2.58937318875227e-09,-101.261,1,244
143,29,,MNO1,56,5000,6000,,1.90018439174515e-10,-104.334,1,244
143,30,,MNO1,56,6000,5250,,4.04178337042025e-11,-106.155,1,244
143,31,,MNO1,56,6750,6500,,1.24001207308362e-12,-110.254,1,244
143,32,,MNO1,56,6600,8300,,6.56600912571246e-13,-111.002,1,244
143,33,,MNO1,56,1000,0,,4.40084118008387e-08,-97.9281,1,244
143,34,,MNO1,56,9250,8300,,2.16707080215308e-15,-117.724,1,244
143,35,,MNO1,56,9950,9750,,2.47418608627184e-16,-120.277,1,244
143,36,,MNO1,56,7700,7700,,4.51313169609823e-14,-114.152,1,244
143,37,,MNO1,56,1750,1750,,6.556677534563e-06,-92.0412,1,244
143,38,,MNO1,56,4490,3225,,7.98635812966764e-07,-94.6004,1,244
143,39,,MNO1,56,5750,1250,,2.15534527195127e-10,-103.731,1,244
143,40,,MNO1,56,5100,2950,,2.60408331257654e-08,-98.404,1,244
143,41,,MNO1,56,9500,7500,,2.06368104231703e-14,-115.013,1,244
143,42,,MNO1,56,8515,5700,,7.47157790366352e-13,-111.025,1,244
143,43,,MNO1,56,9650,5000,,1.48070913149696e-12,-110.265,1,244
143,44,,MNO1,56,6750,3250,,3.05338536140777e-10,-104.344,1,244
143,45,,MNO1,56,5475,3500,,2.82887955320471e-08,-99.312,1,244
143,46,,MNO1,56,6250,2500,,3.42751676204428e-11,-106.774,1,244
143,47,,MNO1,56,8750,4750,,1.10818231158063e-12,-110.587,1,244
143,48,,MNO1,56,4430,2575,,6.72744197283794e-07,-95.791,1,244
143,49,,MNO1,56,4750,750,,1.53933565391445e-10,-105.105,1,244
143,50,,MNO1,56,9250,1000,,2.60441012212904e-13,-112.196,1,244
143,51,,MNO1,56,9250,3000,,1.92724457587696e-14,-115.089,1,244
143,52,,MNO1,56,7500,2500,,9.24798979938439e-13,-110.788,1,244
143,53,,MNO1,56,7800,3200,,1.69254958609058e-11,-107.558,1,244
143,54,,MNO1,56,8950,3550,,1.26266064284127e-12,-110.442,1,244
143,55,,MNO1,56,9500,4250,,6.95521196757381e-14,-113.663,1,244
143,56,,MNO1,56,9250,2250,,6.41075080866763e-15,-116.312,1,244
143,57,,MNO1,56,9880,3371,,1.95972902066656e-13,-112.512,1,244
143,58,,MNO1,56,8000,7000,,1.77113594208748e-12,-110.066,1,244
143,59,,MNO1,56,8000,6250,,1.12976111635774e-13,-113.124,1,244
143,60,,MNO1,56,5750,4500,,1.23250776832716e-10,-105.352,1,244
143,61,,MNO1,56,8500,2250,,2.35165918670776e-12,-109.751,1,244
143,62,,MNO1,56,8030,2650,,8.10613446112747e-12,-108.376,1,244
143,63,,MNO1,56,4750,2000,,8.51203171775235e-08,-98.088,1,244
143,64,,MNO1,56,7750,4750,,5.50692399644428e-13,-111.364,1,244
143,65,,MNO1,56,7000,4500,,4.69839572773591e-12,-108.982,1,244
143,66,,MNO1,56,5100,4000,,1.41435770529355e-07,-97.5238,1,244
143,67,,MNO1,56,9250,5500,,4.55035935480476e-13,-111.576,1,244
143,68,,MNO1,56,8250,5250,,7.27254434445586e-13,-111.055,1,244
143,69,,MNO1,56,4750,5250,,2.53569011424617e-09,-101.992,1,244
143,70,,MNO1,56,8700,6500,,2.19787569768048e-14,-114.943,1,244
144,01,,MNO1,56,500,10000,,5.39296384171025e-07,-104.866,2,245
144,02,,MNO1,56,8000,9750,,4.40293390772585e-12,-112.865,2,245
144,03,,MNO1,56,5750,7000,,2.76807166972979e-10,-104.453,2,245
144,04,,MNO1,56,9750,6250,,1.30995305660279e-14,-115.518,2,245
144,05,,MNO1,56,7250,5500,,1.75742721475372e-10,-109.42,2,245
144,06,,MNO1,56,4000,4500,,0.00148297647780536,-87.2358,2,245
144,07,,MNO1,56,6500,4000,,1.39607654646792e-09,-101.536,2,245
144,08,,MNO1,56,8000,4000,,6.46204984480639e-17,-120.278,2,245
144,09,,MNO1,56,8000,4000,,3.55683834834817e-22,-132.388,2,245
144,10,,MNO1,56,8000,4000,,3.13179464397853e-13,-111.792,2,245
144,11,,MNO1,56,8500,3000,,4.39056156861141e-23,-108.16,2,245
144,12,,MNO1,56,250,2500,,1.01008588719083e-05,-91.5328,2,245
144,13,,MNO1,56,0,3500,,1.82167653116156e-05,-90.839,2,245
144,14,,MNO1,56,8750,1500,,5.24852235553513e-17,-107.743,2,245
144,15,,MNO1,56,6750,1875,,1.70733900819132e-11,-110.529,2,245
144,16,,MNO1,56,9750,1750,,5.14071051249374e-14,-115.599,2,245
144,17,,MNO1,56,5500,9500,,3.87070253011366e-11,-108.975,2,245
144,18,,MNO1,56,3250,9250,,6.52637023776939e-10,-106.15,2,245
144,19,,MNO1,56,750,7500,,1.60656039064037e-07,-100.644,2,245
144,20,,MNO1,56,4250,8250,,5.59160201152242e-09,-104.002,2,245
144,21,,MNO1,56,650,6250,,9.19440118097813e-07,-98.8995,2,245
144,22,,MNO1,56,2250,7750,,1.89287239611822e-07,-100.48,2,245
144,23,,MNO1,56,750,5000,,0.00132608145303465,-91.6242,2,245
144,24,,MNO1,56,2500,5500,,0.161163018047569,-86.6496,2,245
144,25,-67.1496,MNO1,56,1750,3500,0.999901251935358,0.999901251935358,-67.1496,2,245
144,26,-80,MNO1,56,3250,3750,,0.154465265083535,-80,2,245
144,27,,MNO1,56,3250,2400,,0.0013325998258415,-85.7874,2,245
144,28,,MNO1,56,3750,6500,,8.69724082014659e-09,-99.8356,2,245
144,29,,MNO1,56,5000,6000,,9.17195931335142e-10,-102.482,2,245
144,30,,MNO1,56,6000,5250,,2.04081845277439e-10,-104.25,2,245
144,31,,MNO1,56,6750,6500,,3.97001993431519e-12,-108.885,2,245
144,32,,MNO1,56,6600,8300,,1.462315467255e-12,-110.06,2,245
144,33,,MNO1,56,1000,0,,2.75063203573045e-08,-98.481,2,245
144,34,,MNO1,56,9250,8300,,4.49752117458627e-15,-116.865,2,245
144,35,,MNO1,56,9950,9750,,4.47055019823655e-16,-119.581,2,245
144,36,,MNO1,56,7700,7700,,1.08226515331878e-13,-113.123,2,245
144,37,,MNO1,56,1750,1750,,4.19073596809449e-06,-92.5678,2,245
144,38,,MNO1,56,4490,3225,,1.50853710935787e-05,-91.3353,2,245
144,39,,MNO1,56,5750,1250,,8.80703583783816e-10,-102.167,2,245
144,40,,MNO1,56,5100,2950,,2.62000280650619e-07,-95.8388,2,245
144,41,,MNO1,56,9500,7500,,4.65150722699519e-14,-114.11,2,245
144,42,,MNO1,56,8515,5700,,2.18632295326578e-12,-109.832,2,245
144,43,,MNO1,56,9650,5000,,3.85789275465063e-12,-109.201,2,245
144,44,,MNO1,56,6750,3250,,1.49505924594393e-09,-102.579,2,245
144,45,,MNO1,56,5475,3500,,2.51691865971038e-07,-96.8834,2,245
144,46,,MNO1,56,6250,2500,,1.86460816113627e-10,-104.892,2,245
144,47,,MNO1,56,8750,4750,,3.34652038816709e-12,-109.359,2,245
144,48,,MNO1,56,4430,2575,,8.56301197854569e-06,-92.9645,2,245
144,49,,MNO1,56,4750,750,,5.62573119226121e-10,-103.665,2,245
144,50,,MNO1,56,9250,1000,,6.53391437734614e-13,-111.174,2,245
144,51,,MNO1,56,9250,3000,,5.60405981428715e-14,-113.903,2,245
144,52,,MNO1,56,7500,2500,,3.57698803727324e-12,-109.285,2,245
144,53,,MNO1,56,7800,3200,,6.23037188025245e-11,-106.11,2,245
144,54,,MNO1,56,8950,3550,,3.77885523516834e-12,-109.224,2,245
144,55,,MNO1,56,9500,4250,,1.93867782829934e-13,-112.524,2,245
144,56,,MNO1,56,9250,2250,,1.80307096332135e-14,-115.163,2,245
144,57,,MNO1,56,9880,3371,,5.14747451480231e-13,-111.439,2,245
144,58,,MNO1,56,8000,7000,,4.72808905659581e-12,-108.975,2,245
144,59,,MNO1,56,8000,6250,,3.42707185133725e-13,-111.891,2,245
144,60,,MNO1,56,5750,4500,,9.1710421632792e-10,-103.122,2,245
144,61,,MNO1,56,8500,2250,,7.15936375450409e-12,-108.514,2,245
144,62,,MNO1,56,8030,2650,,2.75670471592964e-11,-107.016,2,245
144,63,,MNO1,56,4750,2000,,6.11640826427393e-07,-95.8968,2,245
144,64,,MNO1,56,7750,4750,,2.06209223600685e-12,-109.897,2,245
144,65,,MNO1,56,7000,4500,,2.16980222514535e-11,-107.282,2,245
144,66,,MNO1,56,5100,4000,,1.63558235666898e-06,-94.8039,2,245
144,67,,MNO1,56,9250,5500,,1.22902493093994e-12,-110.472,2,245
144,68,,MNO1,56,8250,5250,,2.33899445265679e-12,-109.757,2,245
144,69,,MNO1,56,4750,5250,,2.26807333788678e-08,-99.5575,2,245
144,70,,MNO1,56,8700,6500,,5.96847411087344e-14,-113.833,2,245
145,01,,MNO1,56,500,10000,,4.45307650012903e-07,-105.249,4,246
145,02,,MNO1,56,8000,9750,,7.45974413911021e-12,-112.162,4,246
145,03,,MNO1,56,5750,7000,,8.92673698633956e-10,-103.152,4,246
145,04,,MNO1,56,9750,6250,,3.39461822284326e-14,-114.46,4,246
145,05,,MNO1,56,7250,5500,,1.03392871831745e-09,-107.809,4,246
145,06,-82.7708,MNO1,56,4000,4500,,0.0762996056965087,-82.7708,4,246
145,07,,MNO1,56,6500,4000,,1.42390162881229e-08,-99.4248,4,246
145,08,,MNO1,56,8000,4000,,2.99624994348555e-16,-118.744,4,246
145,09,,MNO1,56,8000,4000,,1.82811787295317e-21,-130.751,4,246
145,10,,MNO1,56,8000,4000,,1.5403676411084e-12,-110.199,4,246
145,11,,MNO1,56,8500,3000,,2.84137176918077e-21,-106.77,4,246
145,12,,MNO1,56,250,2500,,8.75920173835696e-07,-94.4094,4,246
145,13,,MNO1,56,0,3500,,1.04327469840099e-06,-94.2037,4,246
145,14,,MNO1,56,8750,1500,,5.60333237601692e-16,-106.559,4,246
145,15,,MNO1,56,6750,1875,,2.22298509424833e-10,-108.818,4,246
145,16,,MNO1,56,9750,1750,,1.56456246358968e-13,-114.486,4,246
145,17,,MNO1,56,5500,9500,,7.08114786836003e-11,-108.371,4,246
145,18,,MNO1,56,3250,9250,,8.01929833892158e-10,-105.944,4,246
145,19,,MNO1,56,750,7500,,6.77799053105652e-08,-101.507,4,246
145,20,,MNO1,56,4250,8250,,1.05409305469758e-08,-103.368,4,246
145,21,,MNO1,56,650,6250,,1.75610005996839e-07,-100.555,4,246
145,22,,MNO1,56,2250,7750,,1.65880171800023e-07,-100.612,4,246
145,23,,MNO1,56,750,5000,,4.99019786731797e-05,-94.9054,4,246
145,24,,MNO1,56,2500,5500,,0.161163018047569,-86.6496,4,246
145,25,-77.5134,MNO1,56,1750,3500,0.601953172418564,0.601953172418564,-77.5134,4,246
145,26,-67.9588,MNO1,56,3250,3750,0.999803572361608,0.999803572361608,-67.9588,4,246
145,27,-83.1716,MNO1,56,3250,2400,,0.0121781380341643,-83.1716,4,246
145,28,,MNO1,56,3750,6500,,2.37852541030986e-08,-98.652,4,246
145,29,,MNO1,56,5000,6000,,4.67867912697792e-09,-100.565,4,246
145,30,,MNO1,56,6000,5250,,1.21314460521937e-09,-102.153,4,246
145,31,,MNO1,56,6750,6500,,1.35125801692208e-11,-107.444,4,246
145,32,,MNO1,56,6600,8300,,3.24291013317536e-12,-109.123,4,246
145,33,,MNO1,56,1000,0,,1.43388956823566e-08,-99.2474,4,246
145,34,,MNO1,56,9250,8300,,9.54269933797368e-15,-115.98,4,246
145,35,,MNO1,56,9950,9750,,8.15361582117225e-16,-118.874,4,246
145,36,,MNO1,56,7700,7700,,2.66234205955831e-13,-112.064,4,246
145,37,,MNO1,56,1750,1750,,1.26240583791687e-06,-93.9794,4,246
145,38,,MNO1,56,4490,3225,,0.000548436756684981,-87.3421,4,246
145,39,,MNO1,56,5750,1250,,3.83959093317761e-09,-100.531,4,246
145,40,,MNO1,56,5100,2950,,3.83238270357335e-06,-92.8578,4,246
145,41,,MNO1,56,9500,7500,,1.0839439650494e-13,-113.17,4,246
145,42,,MNO1,56,8515,5700,,6.88139309317851e-12,-108.558,4,246
145,43,,MNO1,56,9650,5000,,1.07147480610843e-11,-108.066,4,246
145,44,,MNO1,56,6750,3250,,8.77990711265241e-09,-100.612,4,246
145,45,,MNO1,56,5475,3500,,3.2227574215525e-06,-94.0503,4,246
145,46,,MNO1,56,6250,2500,,1.21989627632675e-09,-102.805,4,246
145,47,,MNO1,56,8750,4750,,1.09881906180111e-11,-108.038,4,246
145,48,,MNO1,56,4430,2575,,0.000152549326621094,-89.7643,4,246
145,49,,MNO1,56,4750,750,,1.95847446301901e-09,-102.279,4,246
145,50,,MNO1,56,9250,1000,,1.72085475148794e-12,-110.098,4,246
145,51,,MNO1,56,9250,3000,,1.76069075929341e-13,-112.631,4,246
145,52,,MNO1,56,7500,2500,,1.55945441001444e-11,-107.649,4,246
145,53,,MNO1,56,7800,3200,,2.58739332239507e-10,-104.528,4,246
145,54,,MNO1,56,8950,3550,,1.2307651177225e-11,-107.912,4,246
145,55,,MNO1,56,9500,4250,,5.81247348348509e-13,-111.304,4,246
145,56,,MNO1,56,9250,2250,,5.44006659171265e-14,-113.936,4,246
145,57,,MNO1,56,9880,3371,,1.4425626008485e-12,-110.294,4,246
145,58,,MNO1,56,8000,7000,,1.32026968549197e-11,-107.834,4,246
145,59,,MNO1,56,8000,6250,,1.11318036917812e-12,-110.582,4,246
145,60,,MNO1,56,5750,4500,,9.02831570531609e-09,-100.581,4,246
145,61,,MNO1,56,8500,2250,,2.36774025859161e-11,-107.185,4,246
145,62,,MNO1,56,8030,2650,,1.03784965149613e-10,-105.543,4,246
145,63,,MNO1,56,4750,2000,,5.03430520523384e-06,-93.5547,4,246
145,64,,MNO1,56,7750,4750,,8.68781193053884e-12,-108.299,4,246
145,65,,MNO1,56,7000,4500,,1.17827432286689e-10,-105.402,4,246
145,66,,MNO1,56,5100,4000,,3.01197299708626e-05,-91.567,4,246
145,67,,MNO1,56,9250,5500,,3.54175056897396e-12,-109.296,4,246
145,68,,MNO1,56,8250,5250,,8.22370729008381e-12,-108.36,4,246
145,69,,MNO1,56,4750,5250,,2.50945450292644e-07,-96.8867,4,246
145,70,,MNO1,56,8700,6500,,1.71224642795322e-13,-112.662,4,246
146,01,,MNO1,56,500,10000,,3.54697559838824e-07,-105.704,5,247
146,02,,MNO1,56,8000,9750,,1.25443594197001e-11,-111.469,5,247
146,03,,MNO1,56,5750,7000,,2.83251733550218e-09,-101.869,5,247
146,04,,MNO1,56,9750,6250,,9.28491742990093e-14,-113.342,5,247
146,05,,MNO1,56,7250,5500,,7.07215915388994e-09,-106.061,5,247
146,06,-77.4538,MNO1,56,4000,4500,0.908177293319538,0.908177293319538,-77.4538,5,247
146,07,,MNO1,56,6500,4000,,2.02052110093885e-07,-97.0134,5,247
146,08,,MNO1,56,8000,4000,,1.6108732043333e-15,-117.062,5,247
146,09,,MNO1,56,8000,4000,,1.11260249358624e-20,-128.945,5,247
146,10,,MNO1,56,8000,4000,,8.89083628957405e-12,-108.446,5,247
146,11,,MNO1,56,8500,3000,,2.65944317157773e-19,-105.257,5,247
146,12,,MNO1,56,250,2500,,9.99120937648116e-08,-96.9635,5,247
146,13,,MNO1,56,0,3500,,9.57629379555235e-08,-97.0134,5,247
146,14,,MNO1,56,8750,1500,,6.97809805656438e-15,-105.298,5,247
146,15,,MNO1,56,6750,1875,,3.58144314876815e-09,-106.965,5,247
146,16,,MNO1,56,9750,1750,,5.11207919493449e-13,-113.302,5,247
146,17,,MNO1,56,5500,9500,,1.21148990648415e-10,-107.834,5,247
146,18,,MNO1,56,3250,9250,,8.60076307591171e-10,-105.874,5,247
146,19,,MNO1,56,750,7500,,2.50848934874422e-08,-102.501,5,247
146,20,,MNO1,56,4250,8250,,1.71203158517196e-08,-102.883,5,247
146,21,,MNO1,56,650,6250,,3.1101803437395e-08,-102.286,5,247
146,22,,MNO1,56,2250,7750,,1.13212402641021e-07,-100.994,5,247
146,23,,MNO1,56,750,5000,,2.61093383107497e-06,-97.8558,5,247
146,24,,MNO1,56,2500,5500,,0.0518331786480156,-87.9065,5,247
146,25,-84.0996,MNO1,56,1750,3500,,0.0055706351057988,-84.0996,5,247
146,26,40,MNO1,56,3250,3750,1,1,40,5,247
146,27,-82.083,MNO1,56,3250,2400,,0.0301618886456999,-82.083,5,247
146,28,,MNO1,56,3750,6500,,4.6797781134733e-08,-97.8558,5,247
146,29,,MNO1,56,5000,6000,,2.37448535223071e-08,-98.654,5,247
146,30,,MNO1,56,6000,5250,,8.69724082014659e-09,-99.8356,5,247
146,31,,MNO1,56,6750,6500,,4.85634463831841e-11,-105.939,5,247
146,32,,MNO1,56,6600,8300,,7.06442139867513e-12,-108.207,5,247
146,33,,MNO1,56,1000,0,,6.5398604701793e-09,-100.171,5,247
146,34,,MNO1,56,9250,8300,,2.06471314084132e-14,-115.072,5,247
146,35,,MNO1,56,9950,9750,,1.49851766312754e-15,-118.158,5,247
146,36,,MNO1,56,7700,7700,,6.68426467953421e-13,-110.981,5,247
146,37,,MNO1,56,1750,1750,,2.43059335825943e-07,-95.9176,5,247
146,38,-82.2626,MNO1,56,4490,3225,,0.0503861065810224,-82.2626,5,247
146,39,,MNO1,56,5750,1250,,1.74736812351544e-08,-98.8473,5,247
146,40,,MNO1,56,5100,2950,,9.17730590995796e-05,-89.329,5,247
146,41,,MNO1,56,9500,7500,,2.61380289541644e-13,-112.192,5,247
146,42,,MNO1,56,8515,5700,,2.35287038424911e-11,-107.192,5,247
146,43,,MNO1,56,9650,5000,,3.19803328652668e-11,-106.851,5,247
146,44,,MNO1,56,6750,3250,,6.48797639838245e-08,-98.3897,5,247
146,45,,MNO1,56,5475,3500,,6.86177973595855e-05,-90.6521,5,247
146,46,,MNO1,56,6250,2500,,9.93203932452536e-09,-100.475,5,247
146,47,,MNO1,56,8750,4750,,3.98340118276579e-11,-106.607,5,247
146,48,,MNO1,56,4430,2575,,0.00361817783895819,-86.2424,5,247
146,49,,MNO1,56,4750,750,,6.06518976763156e-09,-101.023,5,247
146,50,,MNO1,56,9250,1000,,4.77942915591836e-12,-108.963,5,247
146,51,,MNO1,56,9250,3000,,6.0418255455539e-13,-111.261,5,247
146,52,,MNO1,56,7500,2500,,7.83057562680055e-11,-105.856,5,247
146,53,,MNO1,56,7800,3200,,1.24205322356416e-09,-102.785,5,247
146,54,,MNO1,56,8950,3550,,4.42573347988774e-11,-106.49,5,247
146,55,,MNO1,56,9500,4250,,1.89311025853399e-12,-109.992,5,247
