device,time,tile,event_cellID,TA,eventLocProb
,,261,24,4,0.00166861635418426
,,261,25,5,0.000261637706533389
,,261,25,6,0.000522204107141384
,,261,26,6,8.36498386992567e-05
,,261,26,7,0.000116188323459969
,,261,27,8,7.26359740817381e-05
,,261,27,9,9.93046215976961e-05
,,261,28,4,1.00566834288794e-05
,,261,28,5,0.000555763489364015
,,261,29,7,8.81748823508737e-05
,,261,29,8,3.2378229956919e-05
,,261,30,9,3.46230990380666e-05
,,261,30,10,1.76620592326783e-05
,,261,31,10,2.40971368959274e-05
,,261,31,11,1.16365993073865e-05
,,261,32,10,3.12204922486701e-05
,,261,32,11,2.23195151660349e-05
,,261,33,11,2.38256868278137e-05
,,261,33,12,5.99616577871159e-05
,,261,34,15,7.90422420074347e-06
,,261,34,16,4.34093283161088e-07
,,261,35,16,1.11706523725254e-07
,,261,35,17,5.17244062157932e-06
,,261,35,18,1.58840644731824e-08
,,261,36,12,1.6795903505997e-05
,,261,36,13,2.39866824296783e-06
,,261,37,8,1.82832267960748e-05
,,261,37,9,5.04676794128423e-05
,,261,38,8,2.36113666856775e-05
,,261,38,9,0.000125111732512216
,,261,39,12,2.00276160022726e-06
,,261,39,13,3.12877849313645e-05
,,261,39,14,1.19603585469153e-07
,,261,40,9,4.90598868609706e-06
,,261,40,10,8.4011137672207e-05
,,261,40,11,4.29555213736116e-07
,,261,41,15,8.97664643799424e-06
,,261,41,16,4.58393861550261e-06
,,261,42,13,8.1367838923735e-06
,,261,42,14,1.60388809928756e-05
,,261,43,15,2.11692479385469e-06
,,261,43,16,2.48156842572876e-05
,,261,44,11,4.21493195816499e-07
,,261,44,12,4.62746500560174e-05
,,261,44,13,1.65184712519488e-06
,,261,45,9,1.01464779119494e-05
,,261,45,10,9.19423992029039e-05
,,261,46,11,1.90631840896204e-07
,,261,46,12,1.89070653079269e-05
,,261,46,13,8.12631419756622e-07
,,261,47,14,1.40189013004975e-05
,,261,47,15,8.26947477144875e-06
,,261,48,9,4.24366331845076e-05
,,261,48,10,5.73973564411463e-05
,,261,49,12,8.14759921286971e-06
,,261,49,13,9.03854402096708e-06
,,261,50,17,1.48164809229201e-07
,,261,50,18,1.00898154635926e-05
,,261,50,19,3.15080204522034e-07
,,261,51,16,4.84117814580416e-06
,,261,51,17,1.39729668123217e-06
,,261,52,13,7.83764010151623e-07
,,261,52,14,1.06880077680635e-05
,,261,52,15,6.55083502905102e-09
,,261,53,13,5.68927116609505e-06
,,261,53,14,2.36790030775015e-05
,,261,54,15,1.20942334464921e-05
,,261,54,16,7.10475852482767e-06
,,261,55,15,4.25829458221675e-07
,,261,55,16,1.02641883083206e-05
,,261,56,16,3.99997546355409e-07
,,261,56,17,3.94488886351331e-06
,,261,57,16,7.52111164479492e-10
,,261,57,17,1.2390347685418e-05
,,261,57,18,5.71091514764594e-07
,,261,58,12,1.60173959431312e-05
,,261,58,13,2.48031141159513e-05
,,261,59,12,6.10428564012819e-06
,,261,59,13,1.05558459359833e-05
,,261,60,9,2.55244481542245e-05
,,261,60,10,1.56074192391567e-05
,,261,61,15,4.85612909457976e-06
,,261,61,16,1.30449176651604e-05
,,261,62,14,9.24751671612603e-06
,,261,62,15,1.42801265696623e-05
,,261,63,10,1.68109066071867e-05
,,261,63,11,5.80367878047811e-05
,,261,64,12,5.53288844648328e-06
,,261,64,13,1.10087462998554e-05
,,261,65,11,1.21223868916273e-05
,,261,65,12,1.17435466536405e-05
,,261,66,8,2.32068704080194e-05
,,261,66,9,0.000132525332516701
,,261,67,15,2.10524075322091e-05
,,261,67,16,4.73967554893859e-08
,,261,68,13,1.52155800608787e-05
,,261,68,14,6.02069916278819e-06
,,261,69,7,9.32745103526988e-05
,,261,69,8,1.83548476347682e-05
,,261,70,13,1.17599946814547e-06
,,261,70,14,1.04352358567792e-05
,,262,01,5,0.00284676925845136
,,262,01,6,0.00322594681698034
,,262,02,12,1.36252519425597e-05
,,262,02,13,0.000107840257650366
,,262,03,7,0.000230305233595301
,,262,03,8,0.000437043708792186
,,262,04,14,2.71582736820986e-06
,,262,04,15,2.83478578406817e-05
,,262,05,10,4.02585259834359e-05
,,262,05,11,5.43767333401771e-05
,,262,06,5,0.000154589348294661
,,262,06,6,0.00237644928291607
,,262,06,7,7.43687084440917e-06
,,262,07,10,0.00024582577734952
,,262,07,11,4.08249027689283e-05
,,262,08,12,4.29135813801862e-06
,,262,08,13,9.58108574050837e-06
,,262,09,12,2.36589115354426e-08
,,262,09,13,5.28219861073721e-08
,,262,10,12,6.93098183077165e-06
,,262,10,13,1.54744323477018e-05
,,262,11,14,6.76770684995487e-05
,,262,11,15,1.45951060818356e-05
,,262,12,7,0.000595952674489463
,,262,12,8,0.000348005988640463
,,262,13,5,0.000359459298780945
,,262,13,6,0.00192179119884147
,,262,14,15,1.16300284735371e-06
,,262,14,16,7.92611070747577e-05
,,262,14,17,2.55198206276728e-06
,,262,15,12,4.29396646062344e-06
,,262,15,13,2.11305660725578e-05
,,262,16,17,1.17959676075414e-05
,,262,16,18,3.89150485721563e-06
,,262,17,8,0.000164938714872122
,,262,17,9,0.000365277465212198
,,262,18,5,0.00246515059335965
,,262,18,6,0.000700354207639794
,,262,19,1,0.403698453676093
,,262,19,2,0.0401073492914814
,,262,20,5,0.00111741647166186
,,262,20,6,0.00152257775143014
,,262,21,0,0.0237464054264752
,,262,21,1,0.373963345535627
,,262,21,2,0.00103316137005943
,,262,22,1,0.000667345124973945
,,262,22,2,0.07242408213077
,,262,22,3,0.00352871898030974
,,262,23,2,0.00213044218450663
,,262,23,3,0.0113916214858506
,,262,24,2,0.0075481214065122
,,262,24,3,0.0245435972785179
,,262,25,5,0.00161686941424239
,,262,25,6,0.00123541597017038
,,262,26,5,1.60942484061494e-05
,,262,26,6,0.000840821188198544
,,262,26,7,2.10005885244721e-05
,,262,27,8,0.000596668232167513
,,262,27,9,6.22825480450241e-05
,,262,28,4,0.00369403963419063
,,262,28,5,2.94742410975413e-05
,,262,29,6,0.000377174879969225
,,262,29,7,0.000247210860955451
,,262,30,8,0.000121843179539826
,,262,30,9,0.000119176761866782
,,262,31,9,9.1240911634967e-05
,,262,31,10,7.02518184703276e-05
,,262,32,9,0.000102729935697671
,,262,32,10,0.000134545607625773
,,262,33,11,7.60711494402891e-05
,,262,33,12,0.000191446830606635
,,262,34,14,2.777592214806e-05
,,262,34,15,5.87159138995843e-06
,,262,35,16,1.92538560233066e-05
,,262,35,17,1.43102258528715e-06
,,262,36,11,6.20970202298481e-05
,,262,36,12,2.00237429032402e-05
,,262,37,8,9.73952699515411e-05
,,262,37,9,0.000135335055340806
,,262,38,8,0.000565197400419196
,,262,38,9,6.07718164366506e-05
,,262,39,12,9.27413173346972e-05
,,262,39,13,3.43608559610421e-05
,,262,40,9,0.000294269797853345
,,262,40,10,7.40736733827172e-05
,,262,41,14,2.98782183422898e-05
,,262,41,15,2.44909858876962e-05
,,262,42,12,2.16332658606828e-05
,,262,42,13,7.79423443592074e-05
,,262,43,14,6.28229465865515e-07
,,262,43,15,0.000105678011931623
,,262,43,16,1.94584711178716e-07
,,262,44,11,0.000156349490208668
,,262,44,12,4.13260692182042e-05
,,262,45,8,7.09268326473778e-08
,,262,45,9,0.000397562173020812
,,262,45,10,3.58308424559509e-05
,,262,46,11,5.6690111448236e-05
,,262,46,12,2.33214924960184e-05
,,262,47,13,4.36631425732872e-05
,,262,47,14,4.64219598245857e-05
,,262,48,8,1.29591911466055e-05
,,262,48,9,0.000382118512043498
,,262,48,10,5.65333037706088e-06
,,262,49,11,5.60389639149998e-07
,,262,49,12,6.10024138278688e-05
,,262,49,13,2.16852575991071e-06
,,262,50,17,3.07044735368982e-05
,,262,50,18,8.79151394247281e-06
,,262,51,15,1.36511325936976e-05
,,262,51,16,1.069628903317e-05
,,262,52,13,4.10803655189581e-05
,,262,52,14,4.38209914829566e-06
,,262,53,12,4.60334980207308e-06
,,262,53,13,0.000112252449996354
,,262,53,14,6.21235118910646e-07
,,262,54,14,3.29760873070325e-05
,,262,54,15,4.27338656855034e-05
,,262,55,15,4.08385487658692e-05
,,262,55,16,1.43346881294002e-06
,,262,56,15,5.10811175152488e-08
,,262,56,16,1.58700872387984e-05
,,262,56,17,8.03325238870978e-07
,,262,57,16,4.10886650301958e-05
,,262,57,17,9.04771533594606e-06
,,262,58,11,4.87953232805415e-05
,,262,58,12,0.000123372891604466
,,262,59,11,1.80438089825967e-05
,,262,59,12,5.26453763391104e-05
,,262,60,8,7.29026178058507e-05
,,262,60,9,0.000112345147015936
,,262,61,14,4.5291977681266e-06
,,262,61,15,6.46075353703315e-05
,,262,61,16,5.48036286239497e-08
,,262,62,13,1.28437286522865e-05
,,262,62,14,7.95522301486466e-05
,,262,63,10,0.000261937538466836
,,262,63,11,2.97735760483697e-05
,,262,64,11,1.22605762306246e-05
,,262,64,12,5.71064340073098e-05
,,262,65,10,3.29705320255501e-05
,,262,65,11,6.91123626675017e-05
,,262,66,7,7.13882702271096e-06
,,262,66,8,0.000657167986496863
,,262,66,9,2.58582582874705e-05
,,262,67,14,7.88158948152333e-05
,,262,67,15,6.07340990443079e-06
,,262,68,12,5.15335260007188e-05
,,262,68,13,3.65212621462447e-05
,,262,69,6,0.000364668597477162
,,262,69,7,0.000199947136762946
,,262,70,12,4.36923990609133e-08
,,262,70,13,4.80129004388709e-05
,,263,01,5,0.00157576267220641
,,263,01,6,0.00853529605918154
,,263,02,11,3.61512382841361e-06
,,263,02,12,0.000294785656723373
,,263,02,13,6.59696771237883e-06
,,263,03,6,0.000484775302873977
,,263,03,7,0.00158344421874038
,,263,04,13,1.76183651040093e-08
,,263,04,14,7.73032340210842e-05
,,263,05,9,7.51366839413076e-05
,,263,05,10,0.000183563437776726
,,263,06,5,0.00622383439394539
,,263,06,6,0.00138812798273355
,,263,07,9,0.000465172624200739
,,263,07,10,0.000293224422358301
,,263,08,11,4.45191359385285e-06
,,263,08,12,3.27783947468176e-05
,,263,09,11,2.114203203881e-08
,,263,09,12,1.55663819009171e-07
,,263,10,11,6.52900087225172e-06
,,263,10,12,4.80715008010232e-05
,,263,11,13,0.000115159911347436
,,263,11,14,8.51473222545815e-05
,,263,12,7,0.000549988436655896
,,263,12,8,0.00108568512149425
,,263,13,6,0.00316417058473901
,,263,13,7,0.000399000152642069
,,263,14,15,0.000148401626875785
,,263,14,16,4.52836608291843e-05
,,263,15,11,8.48847133258332e-08
,,263,15,12,5.66296018297183e-05
,,263,15,13,4.44961956451253e-06
,,263,16,16,1.68686519745728e-05
,,263,16,17,1.98592933339271e-05
,,263,17,7,0.000102852959924994
,,263,17,8,0.0013433391473592
,,263,17,9,1.23477089326682e-06
,,263,18,4,0.00152910464217728
,,263,18,5,0.00741272997286074
,,263,19,1,0.0411011458300322
,,263,19,2,0.202033379279687
,,263,20,4,0.00153167683829173
,,263,20,5,0.00741015777674629
,,263,21,1,0.0346103909022425
,,263,21,2,0.101875146172545
,,263,22,1,0.168858275377248
,,263,22,2,0.206829127510961
,,263,23,3,0.0159695555286785
,,263,23,4,0.00165859023917804
,,263,24,2,0.121459662491222
,,263,24,3,0.0120296920262743
,,263,25,5,0.00376165457835156
,,263,25,6,0.00209226339985744
,,263,26,5,0.000976456626710962
,,263,26,6,0.00132231926079774
,,263,27,7,0.000210941372966957
,,263,27,8,0.00129738954391313
,,263,28,3,0.0157633769042204
,,263,28,4,0.0018647688636361
,,263,29,5,0.000994272390167752
,,263,29,6,0.00112114774147708
,,263,30,7,0.000236661256083624
,,263,30,8,0.000468513298760794
,,263,31,8,0.00021091390915725
,,263,31,9,0.0002523160432307
,,263,32,8,0.000180885024692971
,,263,32,9,0.000482394564344142
,,263,33,11,0.000107319186607104
,,263,33,12,0.000406365516364294
,,263,34,13,5.88600431967074e-05
,,263,34,14,2.57061211958201e-05
,,263,35,15,3.89684936717308e-05
,,263,35,16,1.10806479074335e-05
,,263,36,10,0.000140238166097249
,,263,36,11,8.05097604738059e-05
,,263,37,8,0.000218145739822587
,,263,37,9,0.000247329552184548
,,263,38,7,0.000658206562703243
,,263,38,8,0.000953539556019966
,,263,39,11,4.77111195489681e-05
,,263,39,12,0.000248155951929218
,,263,40,8,0.000276169799809633
,,263,40,9,0.000656862402448298
,,263,41,13,5.92467102908127e-05
,,263,41,14,7.64897854725813e-05
,,263,42,11,2.46064018728054e-05
,,263,42,12,0.000231662927885129
,,263,43,14,0.000245768375784871
,,263,43,15,1.5987616765786e-05
,,263,44,10,0.000236515012005405
,,263,44,11,0.00026478375110774
,,263,45,8,0.000688348938999384
,,263,45,9,0.000452154589008548
,,263,46,10,5.21485037250568e-05
,,263,46,11,0.00014604829389132
,,263,47,12,7.5870006305538e-05
,,263,47,13,0.000150957977784094
,,263,48,8,0.000541044937633295
,,263,48,9,0.00043731043224052
,,263,49,11,5.19856076843855e-05
,,263,49,12,9.16944961080837e-05
,,263,50,16,3.7736688274361e-05
,,263,50,17,5.3358750715214e-05
,,263,51,14,1.93306485666318e-05
,,263,51,15,3.95125989410023e-05
,,263,52,12,6.94365818999621e-05
,,263,52,13,4.18637945000704e-05
,,263,53,12,0.0002591605084286
,,263,53,13,3.21771551704148e-05
,,263,54,13,4.20500976694725e-05
,,263,54,14,0.000143088356425304
,,263,55,14,8.79484914565891e-05
,,263,55,15,1.58274383052434e-05
,,263,56,15,3.05235730511485e-05
,,263,56,16,9.25018550472231e-06
,,263,57,15,7.52714029898431e-05
,,263,57,16,4.4815773309918e-05
,,263,58,10,7.9381668620548e-05
,,263,58,11,0.000376126986116212
,,263,59,10,2.70180306540645e-05
,,263,59,11,0.000161215346036466
,,263,60,7,8.10145892099081e-05
,,263,60,8,0.000443667975853086
,,263,61,14,0.000149244423347612
,,263,61,15,1.59885176770275e-05
,,263,62,12,2.27196023847701e-06
,,263,62,13,0.000214240554469019
,,263,62,14,7.92561090541393e-06
,,263,63,9,0.000214646442805147
,,263,63,10,0.000477816653048158
,,263,64,10,8.78267713343009e-06
,,263,64,11,0.000173060341873678
,,263,65,9,3.63950998649055e-05
,,263,65,10,0.000236940773245185
,,263,66,7,0.0013944031180968
,,263,66,8,0.000510604132851797
,,263,67,13,0.000171611913602804
,,263,67,14,4.11513449311931e-05
,,263,68,11,0.000102679353563023
,,263,68,12,0.000125510659412804
,,263,69,5,0.000780278890169645
,,263,69,6,0.00105878422042546
,,263,70,12,0.000123313218638738
,,263,70,13,1.05134003704246e-06
,,264,01,6,0.00662958503818367
,,264,01,7,0.000847100880334354
,,264,02,11,0.000309726434821083
,,264,02,12,5.53208622552161e-05
,,264,03,5,0.000393500674623585
,,264,03,6,0.0028117288691405
,,264,04,13,8.98637327778899e-05
,,264,04,14,2.12807153748342e-06
,,264,05,8,5.10957258590005e-05
,,264,05,9,0.000291395253303115
,,264,06,4,0.00314047089981081
,,264,06,5,0.00759025587773523
,,264,07,8,0.000299687392371628
,,264,07,9,0.000659821794213582
,,264,08,10,6.99902228375846e-07
,,264,08,11,4.64613294476088e-05
,,264,08,12,8.72810729305538e-07
,,264,09,10,2.80373766703859e-09
,,264,09,11,1.86119395183577e-07
,,264,09,12,3.49639166548739e-09
,,264,10,10,9.18623129840219e-07
,,264,10,11,6.0980591493103e-05
,,264,10,12,1.14556589678726e-06
,,264,11,12,6.79982662003504e-05
,,264,11,13,0.000163554054036485
,,264,12,7,3.02023486484537e-05
,,264,12,8,0.00124167126300169
,,264,12,9,1.29666499196851e-05
,,264,13,6,0.000783141903225436
,,264,13,7,0.0017348198967592
,,264,14,14,8.10037687554694e-05
,,264,14,15,0.000132472270818495
,,264,15,11,3.6732870070192e-05
,,264,15,12,3.25696675286977e-05
,,264,16,15,6.7878660144881e-06
,,264,16,16,3.38891547489676e-05
,,264,17,7,0.00163945675827251
,,264,17,8,0.000245707239414742
,,264,18,4,0.00738340046548363
,,264,18,5,0.00387013896935284
,,264,19,2,0.0319502999492621
,,264,19,3,0.0393709814136824
,,264,20,3,0.000265822967044881
,,264,20,4,0.0143553608716353
,,264,20,5,0.000409513752460772
,,264,21,2,0.0154992707618235
,,264,21,3,0.0185054440694213
,,264,22,1,0.372855507992428
,,264,22,2,0.16287840279679
,,264,23,3,0.00258300168644904
,,264,23,4,0.00693069140547994
,,264,24,1,0.0290456037159826
,,264,24,2,0.178823114056122
,,264,25,5,0.00292597833628446
,,264,25,6,0.00223567861026807
,,264,26,5,0.00223874821620182
,,264,26,6,0.00044628175088585
,,264,27,7,0.000676179921894335
,,264,27,8,0.000891470187630888
,,264,28,2,0.0388277863062646
,,264,28,3,0.0113820883422162
,,264,29,4,0.00118933002629389
,,264,29,5,0.00247124352208033
,,264,30,6,0.000153409362575242
,,264,30,7,0.000855725330691675
,,264,31,7,0.000224668596077677
,,264,31,8,0.000426133790881786
,,264,32,7,9.88327128728886e-05
,,264,32,8,0.000801388281668337
,,264,33,11,2.78404392754698e-05
,,264,33,12,0.000427094337581582
,,264,34,12,5.72212946968533e-05
,,264,34,13,4.43916733818977e-05
,,264,35,14,3.42983258496673e-05
,,264,35,15,2.32786880105823e-05
,,264,36,9,0.000146697900326555
,,264,36,10,0.000139950245655844
,,264,37,8,0.00017625198882763
,,264,37,9,0.000244909970204738
,,264,38,6,1.84389872901027e-05
,,264,38,7,0.00184294051449815
,,264,38,8,6.85841828491361e-05
,,264,39,11,0.000254776890818881
,,264,39,12,6.72181159999543e-05
,,264,40,7,4.77392487102619e-06
,,264,40,8,0.00104193444317345
,,264,40,9,6.00406291315051e-05
,,264,41,12,5.22955417569712e-05
,,264,41,13,0.000109791813912902
,,264,42,10,3.07885091497191e-06
,,264,42,11,0.000313549017451288
,,264,43,13,0.000248350785507409
,,264,43,14,5.8515472257169e-05
,,264,44,9,8.90957560599177e-05
,,264,44,10,0.000514504113342036
,,264,45,7,0.00024046546481189
,,264,45,8,0.00117907944625733
,,264,46,9,3.04903298329161e-06
,,264,46,10,0.000219870457157371
,,264,46,11,8.4729346522116e-06
,,264,47,11,4.82621919404325e-05
,,264,47,12,0.00022479218164398
,,264,48,7,1.89082893505123e-05
,,264,48,8,0.00106677840046128
,,264,48,9,2.0298056234782e-05
,,264,49,11,0.000122861759076599
,,264,49,12,2.75386914308526e-05
,,264,50,15,9.95026303231896e-06
,,264,50,16,8.92126182438437e-05
,,264,51,13,7.57019724275671e-06
,,264,51,14,5.99523997125066e-05
,,264,52,11,3.1340582836772e-05
,,264,52,12,9.76473661387988e-05
,,264,53,11,0.000218735436584464
,,264,53,12,0.000124624118181796
,,264,54,12,1.34212721754821e-05
,,264,54,13,0.000201970936056812
,,264,54,14,9.49702976800561e-09
,,264,55,13,8.27096948796819e-05
,,264,55,14,3.86988173351399e-05
,,264,56,14,2.09961551461371e-05
,,264,56,15,2.38008661368626e-05
,,264,57,14,5.75296906799558e-05
,,264,57,15,7.90698179547052e-05
,,264,58,9,3.77446171078492e-05
,,264,58,10,0.000543888514279616
,,264,59,9,7.95674247837447e-06
,,264,59,10,0.000234006355929055
,,264,60,6,1.22868347466587e-05
,,264,60,7,0.000686949067330744
,,264,60,8,1.74834601685715e-05
,,264,61,13,0.000117658420733124
,,264,61,14,6.91296502939054e-05
,,264,62,12,0.000198290619960743
,,264,62,13,6.00835753982879e-05
,,264,63,9,0.00066106282136574
,,264,63,10,0.000102331872795752
,,264,64,9,5.7946266756707e-08
,,264,64,10,0.000219896630625921
,,264,64,11,8.94718585244066e-06
,,264,65,8,7.11476215917725e-06
,,264,65,9,0.000340295222631105
,,264,65,10,4.43319512733662e-06
,,264,66,6,0.000720426032294281
,,264,66,7,0.00177847546424211
,,264,67,12,0.000174009830057905
,,264,67,13,8.09367186358219e-05
,,264,68,10,8.78879818306742e-05
,,264,68,11,0.00019606676762758
,,264,69,4,0.000511899223906921
,,264,69,5,0.0024611297189065
,,264,70,11,0.000136663235477013
,,264,70,12,1.80220977186763e-05
,,265,01,6,0.00184593980090047
,,265,01,7,0.00412425615710841
,,265,02,10,0.000299724644797257
,,265,02,11,0.000197266426050903
,,265,03,4,0.000106788809666156
,,265,03,5,0.00592864631589445
,,265,04,12,0.000108284783808632
,,265,04,13,1.66975373519918e-05
,,265,05,7,1.91256942720031e-05
,,265,05,8,0.000506950422853241
,,265,06,4,0.0148288148239022
,,265,06,5,0.00163606579284893
,,265,07,7,9.92094161867617e-05
,,265,07,8,0.00128342826825255
,,265,07,9,1.08348773582559e-06
,,265,08,10,6.10130914573422e-05
,,265,08,11,1.01325969686091e-05
,,265,09,10,2.01336739248179e-07
,,265,09,11,3.34364967427043e-08
,,265,10,10,7.04892728815479e-05
,,265,10,11,1.17063301606082e-05
,,265,11,11,2.20271431339708e-05
,,265,11,12,0.000280874675936107
,,265,11,13,1.02337464304674e-07
,,265,12,8,0.000685412019413847
,,265,12,9,0.000415743312631079
,,265,13,7,0.00170026662787886
,,265,13,8,0.000252492093338682
,,265,14,13,1.97965847202284e-05
,,265,14,14,0.000244839914014113
,,265,14,15,2.43146506996802e-07
,,265,15,10,6.99882229616678e-06
,,265,15,11,8.09211132079616e-05
,,265,15,12,3.2645005246566e-08
,,265,16,14,6.86627177682543e-07
,,265,16,15,4.84751420146545e-05
,,265,16,16,1.62476612863863e-06
,,265,17,6,0.00126494514832483
,,265,17,7,0.00151379915960498
,,265,18,4,0.013539944316897
,,265,18,5,0.000883486843147287
,,265,19,3,0.0189463578529594
,,265,19,4,0.00981428480065768
,,265,20,3,0.0212622643979503
,,265,20,4,0.00828304798120247
,,265,21,3,0.00778400978584486
,,265,21,4,0.00502390961923732
,,265,22,1,0.161426303642146
,,265,22,2,0.197725941858833
,,265,23,4,0.00423894767786338
,,265,23,5,0.00133712705964169
,,265,24,1,0.0300870672466679
,,265,24,2,0.185235022500309
,,265,25,5,0.00156592332315546
,,265,25,6,0.00312543479170082
,,265,26,4,5.41894885688938e-06
,,265,26,5,0.00324160417225758
,,265,26,6,3.61471515900831e-06
,,265,27,7,0.00105635040566614
,,265,27,8,0.000693692055549138
,,265,28,1,0.157318482987067
,,265,28,2,0.0890519496129185
,,265,29,3,0.00127747429111583
,,265,29,4,0.00663383905463503
,,265,30,5,5.07811111977861e-05
,,265,30,6,0.00163293668678175
,,265,30,7,1.04194303052539e-05
,,265,31,6,0.000252832132025091
,,265,31,7,0.000825241902317861
,,265,32,6,2.18971429078964e-05
,,265,32,7,0.00138338905438311
,,265,32,8,1.6546790687716e-05
,,265,33,12,0.000422498102189255
,,265,33,13,2.11601726121356e-05
,,265,34,11,5.94116151357437e-05
,,265,34,12,8.00801552012042e-05
,,265,35,13,3.011254917915e-05
,,265,35,14,4.5023539952317e-05
,,265,36,8,0.000165797668103447
,,265,36,9,0.000265173866353271
,,265,37,8,0.000109426625243945
,,265,37,9,0.000302053237299788
,,265,38,6,0.000949046028967904
,,265,38,7,0.00158228292125951
,,265,39,10,5.20368704517417e-05
,,265,39,11,0.000337500013705997
,,265,40,7,0.000594799953413124
,,265,40,8,0.000860821963717092
,,265,41,11,4.595272216819e-05
,,265,41,12,0.000175177746353625
,,265,42,10,0.000432505890162535
,,265,42,11,1.68066979106847e-05
,,265,43,12,0.000274298136936644
,,265,43,13,0.000135479813645188
,,265,44,8,1.90426330194861e-06
,,265,44,9,0.0007655068326291
,,265,44,10,5.43556939081957e-05
,,265,45,7,0.00177024867851521
,,265,45,8,0.000211500040242631
,,265,46,9,0.000176078751016138
,,265,46,10,0.000126646456856987
,,265,47,10,1.81292096243035e-05
,,265,47,11,0.000357231305195003
,,265,48,7,0.000475522427701266
,,265,48,8,0.000892674421894386
,,265,49,10,8.45931328212985e-06
,,265,49,11,0.000165380235510285
,,265,50,15,0.00010772574050527
,,265,50,16,1.37105761873781e-05
,,265,51,12,6.22161841048322e-07
,,265,51,13,8.38251741086439e-05
,,265,51,14,3.2625580369826e-06
,,265,52,10,3.65490920138734e-06
,,265,52,11,0.000160672103926102
,,265,52,12,4.19187541007108e-06
,,265,53,10,0.000139364023647108
,,265,53,11,0.000319145737868449
,,265,54,11,7.12125930738175e-08
,,265,54,12,0.000266776068317052
,,265,54,13,1.75651576994266e-05
,,265,55,12,8.1604225469061e-05
,,265,55,13,7.99240610328383e-05
,,265,56,13,9.49315478627638e-06
,,265,56,14,4.74640392761671e-05
,,265,57,13,3.55105531665142e-05
,,265,57,14,0.000140544537009292
,,265,58,9,0.000858516380829228
,,265,59,9,0.000358886690096151
,,265,59,10,6.54445743456952e-07
,,265,60,6,0.000889710777751894
,,265,60,7,0.000235538093809142
,,265,61,12,6.1437215008002e-05
,,265,61,13,0.000176766530528614
,,265,62,11,0.000134628639478254
,,265,62,12,0.000201378562444016
,,265,63,8,0.00012996647893871
,,265,63,9,0.000796753628266023
,,265,64,9,0.000273920479702955
,,265,64,10,5.67904788503018e-05
,,265,65,8,0.000454173578496144
,,265,65,9,6.58805951131253e-05
,,265,66,5,5.24939198699673e-05
,,265,66,6,0.00350755729536353
,,265,66,7,0.000125806668902119
,,265,67,11,0.000194095921365176
,,265,67,12,0.000155163866660809
,,265,68,9,6.5810113045564e-05
,,265,68,10,0.000339930598123548
,,265,69,3,0.000102555805503999
,,265,69,4,0.005440708158969
,,265,69,5,0.000152848901718788
,,265,70,10,0.000171232946923996
,,265,70,11,4.98975215978194e-05
,,266,01,7,0.00117279494365737
,,266,01,8,0.000175903212473208
,,266,02,9,6.11435042850038e-05
,,266,02,10,0.000137120906531218
,,266,03,4,0.00362951574002464
,,266,03,5,2.93355949472803e-05
,,266,04,11,3.78214962803611e-05
,,266,04,12,1.22562486493693e-05
,,266,05,7,0.000234024800973538
,,266,05,8,9.05270053073783e-06
,,266,06,3,0.00109505305923975
,,266,06,4,0.00566180450101234
,,266,07,7,0.000509178596599138
,,266,07,8,7.56717663499337e-05
,,266,08,9,1.91585342149437e-05
,,266,08,10,1.20766997801323e-05
,,266,09,9,5.09873310100007e-08
,,266,09,10,3.21401774420568e-08
,,266,10,9,1.90792930624086e-05
,,266,10,10,1.20267496326595e-05
,,266,11,11,0.00010417517282951
,,266,11,12,1.14213481791148e-05
,,266,12,8,1.97933768040887e-05
,,266,12,9,0.000247718434543028
,,266,12,10,1.24332442000246e-07
,,266,13,7,6.15812857888418e-05
,,266,13,8,0.000372173983589855
,,266,14,13,7.97497964610615e-05
,,266,14,14,1.54738402608934e-05
,,266,15,10,2.3092628446541e-05
,,266,15,11,9.01770117619118e-06
,,266,16,14,1.3947366078527e-05
,,266,16,15,4.47073125577281e-06
,,266,17,5,7.12673154062092e-05
,,266,17,6,0.00110878849677699
,,266,17,7,3.65268112718088e-06
,,266,18,4,0.00466310037341109
,,266,19,4,0.00324937460787152
,,266,19,5,0.000692427013125226
,,266,20,2,0.00291946868695515
,,266,20,3,0.0137712394834643
,,266,21,4,0.00125655114021039
,,266,21,5,0.000438585705112658
,,266,22,1,0.00037466427091642
,,266,22,2,0.0406606940140235
,,266,22,3,0.00198111123397852
,,266,23,4,1.79593205259614e-05
,,266,23,5,0.000918944099432433
,,266,23,6,2.36350512000804e-05
,,266,24,2,0.0347760459235515
,,266,24,3,0.0034443132293582
,,266,25,5,3.47082912833248e-05
,,266,25,6,0.00110846130625727
,,266,25,7,6.98114397360968e-06
,,266,26,4,3.4290365870256e-05
,,266,26,5,0.00099409233806135
,,266,27,7,0.000354965750350816
,,266,27,8,0.000182740102530212
,,266,28,0,0.366988365694713
,,266,28,1,0.486003252709999
,,266,29,2,0.000224486246371918
,,266,29,3,0.00546941595993901
,,266,29,4,1.13488986728278e-05
,,266,30,5,0.000773697021168312
,,266,30,6,9.14397348634132e-05
,,266,31,5,6.75407594598252e-05
,,266,31,6,0.000481930224858539
,,266,32,6,0.000599969205884963
,,266,32,7,7.6650689641993e-05
,,266,33,12,8.36892155699815e-05
,,266,33,13,3.92653794689798e-05
